case_id,match_status,query_key_used,matched_email_count,matched_email_ids,qualifying_outgoing_count,incoming_evidence_count,incoming_evidence_ids,review_status,manual_login_required_for_live_browser,strict_konu_boundary,timeout_seconds,resume_key,automatic_send_allowed,synthetic_only
KEPCASE007342,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007188,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007342,False,True
KEPCASE007343,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007189,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007343,False,True
KEPCASE007344,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007190,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007344,False,True
KEPCASE007345,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007191,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007345,False,True
KEPCASE007346,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007192,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007346,False,True
KEPCASE007347,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007193,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007347,False,True
KEPCASE007348,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007194,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007348,False,True
KEPCASE007349,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007195,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007349,False,True
KEPCASE007350,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007196,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007350,False,True
KEPCASE007351,MATCH_SAYI,sayi,1,MAIL0007197,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007351,False,True
KEPCASE007352,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007198,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007352,False,True
KEPCASE007353,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007199,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007353,False,True
KEPCASE007354,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE007354,False,True
KEPCASE007355,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007200,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007355,False,True
KEPCASE007356,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007201,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007356,False,True
KEPCASE007357,MATCH_SAYI,sayi,1,MAIL0007202,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007357,False,True
KEPCASE007358,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007203,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007358,False,True
KEPCASE007359,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007204,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007359,False,True
KEPCASE007360,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007205,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007360,False,True
KEPCASE007361,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007206,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007361,False,True
KEPCASE007362,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007207,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007362,False,True
KEPCASE007363,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007208,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007363,False,True
KEPCASE007364,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007209,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007364,False,True
KEPCASE007365,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007210,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007365,False,True
KEPCASE007366,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007211,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007366,False,True
KEPCASE007367,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007212,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007367,False,True
KEPCASE007368,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007213,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007368,False,True
KEPCASE007369,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007214,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007369,False,True
KEPCASE007370,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007215,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007370,False,True
KEPCASE007371,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007216,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007371,False,True
KEPCASE007372,MATCH_SAYI,sayi,1,MAIL0007217,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007372,False,True
KEPCASE007373,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007218,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007373,False,True
KEPCASE007374,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007219,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007374,False,True
KEPCASE007375,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007220,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007375,False,True
KEPCASE007376,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007221,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007376,False,True
KEPCASE007377,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007222,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007377,False,True
KEPCASE007378,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007223,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007378,False,True
KEPCASE007379,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007224,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007379,False,True
KEPCASE007380,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE007380,False,True
KEPCASE007381,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007225,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007381,False,True
KEPCASE007382,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007226,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007382,False,True
KEPCASE007383,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007227,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007383,False,True
KEPCASE007384,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007228,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007384,False,True
KEPCASE007385,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007229,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007385,False,True
KEPCASE007386,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007230,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007386,False,True
KEPCASE007387,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007231,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007387,False,True
KEPCASE007388,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007232,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007388,False,True
KEPCASE007389,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007233,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007389,False,True
KEPCASE007390,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007234,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007390,False,True
KEPCASE007391,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007235,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007391,False,True
KEPCASE007392,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007236,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007392,False,True
KEPCASE007393,AMBIGUOUS_MULTIPLE,sorusturma_no,2,MAIL0007237|MAIL0007238,2,0,,PENDING,True,True,90,KEPCASE007393,False,True
KEPCASE007394,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007239,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007394,False,True
KEPCASE007395,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007240,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007395,False,True
KEPCASE007396,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007241,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007396,False,True
KEPCASE007397,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007242,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007397,False,True
KEPCASE007398,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007243,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007398,False,True
KEPCASE007399,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007244,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007399,False,True
KEPCASE007400,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007245,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007400,False,True
KEPCASE007401,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007246,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007401,False,True
KEPCASE007402,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007247,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007402,False,True
KEPCASE007403,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007248,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007403,False,True
KEPCASE007404,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007249,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007404,False,True
KEPCASE007405,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007250,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007405,False,True
KEPCASE007406,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007251,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007406,False,True
KEPCASE007407,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007252,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007407,False,True
KEPCASE007408,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007253,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007408,False,True
KEPCASE007409,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007254,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007409,False,True
KEPCASE007410,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007255,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007410,False,True
KEPCASE007411,MATCH_SAYI,sayi,1,MAIL0007256,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007411,False,True
KEPCASE007412,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007257,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007412,False,True
KEPCASE007413,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007258,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007413,False,True
KEPCASE007414,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007259,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007414,False,True
KEPCASE007415,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007260,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007415,False,True
KEPCASE007416,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007261,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007416,False,True
KEPCASE007417,MATCH_SAYI,sayi,1,MAIL0007262,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007417,False,True
KEPCASE007418,MATCH_SAYI,sayi,1,MAIL0007263,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007418,False,True
KEPCASE007419,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007264,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007419,False,True
KEPCASE007420,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007265,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007420,False,True
KEPCASE007421,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007266,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007421,False,True
KEPCASE007422,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007267,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007422,False,True
KEPCASE007423,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007268,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007423,False,True
KEPCASE007424,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007269,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007424,False,True
KEPCASE007425,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007270,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007425,False,True
KEPCASE007426,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007271,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007426,False,True
KEPCASE007427,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007272,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007427,False,True
KEPCASE007428,MATCH_SAYI,sayi,1,MAIL0007273,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007428,False,True
KEPCASE007429,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007274,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007429,False,True
KEPCASE007430,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007275,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007430,False,True
KEPCASE007431,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007276,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007431,False,True
KEPCASE007432,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007277,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007432,False,True
KEPCASE007433,NOT_FOUND,sayi,0,,0,0,,PENDING,True,True,90,KEPCASE007433,False,True
KEPCASE007434,MATCH_SAYI,sayi,1,MAIL0007278,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007434,False,True
KEPCASE007435,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007279,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007435,False,True
KEPCASE007436,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007280,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007436,False,True
KEPCASE007437,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007281,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007437,False,True
KEPCASE007438,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007282,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007438,False,True
KEPCASE007439,MATCH_SAYI,sayi,1,MAIL0007283,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007439,False,True
KEPCASE007440,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007284,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007440,False,True
KEPCASE007441,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007285,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007441,False,True
KEPCASE007442,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007286,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007442,False,True
KEPCASE007443,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE007443,False,True
KEPCASE007444,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007287,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007444,False,True
KEPCASE007445,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007288,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007445,False,True
KEPCASE007446,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007289,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007446,False,True
KEPCASE007447,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007290,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007447,False,True
KEPCASE007448,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007291,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007448,False,True
KEPCASE007449,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE007449,False,True
KEPCASE007450,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007292,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007450,False,True
KEPCASE007451,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007293,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007451,False,True
KEPCASE007452,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE007452,False,True
KEPCASE007453,MATCH_SAYI,sayi,1,MAIL0007294,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007453,False,True
KEPCASE007454,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007295,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007454,False,True
KEPCASE007455,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007296,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007455,False,True
KEPCASE007456,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE007456,False,True
KEPCASE007457,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007297,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007457,False,True
KEPCASE007458,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007298,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007458,False,True
KEPCASE007459,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007299,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007459,False,True
KEPCASE007460,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007300,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007460,False,True
KEPCASE007461,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007301,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007461,False,True
KEPCASE007462,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007302,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007462,False,True
KEPCASE007463,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007303,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007463,False,True
KEPCASE007464,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007304,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007464,False,True
KEPCASE007465,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE007465,False,True
KEPCASE007466,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007305,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007466,False,True
KEPCASE007467,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007306,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007467,False,True
KEPCASE007468,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007307,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007468,False,True
KEPCASE007469,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007308,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007469,False,True
KEPCASE007470,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007309,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007470,False,True
KEPCASE007471,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE007471,False,True
KEPCASE007472,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007310,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007472,False,True
KEPCASE007473,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007311,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007473,False,True
KEPCASE007474,MATCH_SAYI,sayi,1,MAIL0007312,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007474,False,True
KEPCASE007475,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007313,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007475,False,True
KEPCASE007476,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007314,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007476,False,True
KEPCASE007477,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007315,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007477,False,True
KEPCASE007478,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007316,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007478,False,True
KEPCASE007479,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007317,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007479,False,True
KEPCASE007480,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007318,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007480,False,True
KEPCASE007481,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007319,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007481,False,True
KEPCASE007482,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007320,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007482,False,True
KEPCASE007483,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007321,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007483,False,True
KEPCASE007484,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007322,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007484,False,True
KEPCASE007485,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007323,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007485,False,True
KEPCASE007486,MATCH_SAYI,sayi,1,MAIL0007324,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007486,False,True
KEPCASE007487,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007325,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007487,False,True
KEPCASE007488,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007326,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007488,False,True
KEPCASE007489,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007327,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007489,False,True
KEPCASE007490,MATCH_SAYI,sayi,1,MAIL0007328,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007490,False,True
KEPCASE007491,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007329,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007491,False,True
KEPCASE007492,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007330,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007492,False,True
KEPCASE007493,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007331,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007493,False,True
KEPCASE007494,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007332,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007494,False,True
KEPCASE007495,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007333,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007495,False,True
KEPCASE007496,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007334,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007496,False,True
KEPCASE007497,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007335,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007497,False,True
KEPCASE007498,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007336,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007498,False,True
KEPCASE007499,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007337,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007499,False,True
KEPCASE007500,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE007500,False,True
KEPCASE007501,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007338,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007501,False,True
KEPCASE007502,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007339,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007502,False,True
KEPCASE007503,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007340,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007503,False,True
KEPCASE007504,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007341,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007504,False,True
KEPCASE007505,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007342,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007505,False,True
KEPCASE007506,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007343,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007506,False,True
KEPCASE007507,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007344,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007507,False,True
KEPCASE007508,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007345,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007508,False,True
KEPCASE007509,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007346,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007509,False,True
KEPCASE007510,MATCH_SAYI,sayi,1,MAIL0007347,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007510,False,True
KEPCASE007511,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007348,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007511,False,True
KEPCASE007512,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007349,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007512,False,True
KEPCASE007513,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007350,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007513,False,True
KEPCASE007514,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007351,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007514,False,True
KEPCASE007515,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007352,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007515,False,True
KEPCASE007516,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007353,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007516,False,True
KEPCASE007517,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007354,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007517,False,True
KEPCASE007518,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007355,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007518,False,True
KEPCASE007519,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007356,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007519,False,True
KEPCASE007520,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007357,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007520,False,True
KEPCASE007521,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007358,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007521,False,True
KEPCASE007522,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007359,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007522,False,True
KEPCASE007523,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007360,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007523,False,True
KEPCASE007524,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007361,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007524,False,True
KEPCASE007525,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007362,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007525,False,True
KEPCASE007526,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007363,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007526,False,True
KEPCASE007527,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0007364,1,0,,NOT_REQUIRED,True,True,90,KEPCASE007527,False,True
